maze_size,obstacle_density,maze_complexity_score,algorithm,path_length,optimality_ratio,success_rate,computation_time,nodes_expanded,token_usage,raw_output,path_validity_check,scenario
"(32, 32)",0.1787109375,17.87109375,LLM_gpt-4o_zero_shot_ascii,17.0,1.0,1.0,0.5672672,,737.0,"[(9, 7), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (11, 12), (11, 13), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18), (11, 19), (11, 20), (12, 20), (13, 20)]",True,Random_0.2D
"(32, 32)",0.1787109375,17.87109375,LLM_gpt-4o_zero_shot_coordinate_list,17.0,1.0,1.0,0.550496,,621.0,"[(9, 7), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (11, 12), (11, 13), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18), (11, 19), (11, 20), (12, 20), (13, 20)]",True,Random_0.2D
"(32, 32)",0.1787109375,17.87109375,LLM_gpt-4o_zero_shot_flattened_array,17.0,1.0,1.0,0.562496,,740.0,"[(9, 7), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (11, 12), (11, 13), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18), (11, 19), (11, 20), (12, 20), (13, 20)]",True,Random_0.2D
"(32, 32)",0.1787109375,17.87109375,LLM_gpt-4o_few_shot_ascii,17.0,1.0,1.0,0.5689568,,720.0,"[(9, 7), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (11, 12), (11, 13), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18), (11, 19), (11, 20), (12, 20), (13, 20)]",True,Random_0.2D
"(32, 32)",0.1787109375,17.87109375,LLM_gpt-4o_few_shot_coordinate_list,17.0,1.0,1.0,0.553184,,631.0,"[(9, 7), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (11, 12), (11, 13), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18), (11, 19), (11, 20), (12, 20), (13, 20)]",True,Random_0.2D
"(32, 32)",0.1787109375,17.87109375,LLM_gpt-4o_few_shot_flattened_array,17.0,1.0,1.0,0.565088,,771.0,"[(9, 7), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (11, 12), (11, 13), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18), (11, 19), (11, 20), (12, 20), (13, 20)]",True,Random_0.2D
"(32, 32)",0.1787109375,17.87109375,LLM_gpt-4o_chain_of_thought_ascii,inf,inf,0.0,0.6189584,,838.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 32x32. Start is (9, 7), Goal is (13, 20). The shortest path found consists of 17 moves: D R R R R R D R R R R R R R R D D.
The complete Python path list is:
[(9, 7), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (11, 12), (11, 13), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18), (11, 19), (11, 20), (12, 20), (13, 20)]",False,Random_0.2D
"(32, 32)",0.1787109375,17.87109375,LLM_gpt-4o_chain_of_thought_coordinate_list,inf,inf,0.0,0.592016,,722.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 32x32. Start is (9, 7), Goal is (13, 20). The shortest path found consists of 17 moves: D R R R R R D R R R R R R R R D D.
The complete Python path list is:
[(9, 7), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (11, 12), (11, 13), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18), (11, 19), (11, 20), (12, 20), (13, 20)]",False,Random_0.2D
"(32, 32)",0.1787109375,17.87109375,LLM_gpt-4o_chain_of_thought_flattened_array,inf,inf,0.0,0.610016,,865.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 32x32. Start is (9, 7), Goal is (13, 20). The shortest path found consists of 17 moves: D R R R R R D R R R R R R R R D D.
The complete Python path list is:
[(9, 7), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (11, 12), (11, 13), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18), (11, 19), (11, 20), (12, 20), (13, 20)]",False,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,BFS,29.0,1.0,1.0,0.0008938312530517578,401.0,,,True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,A_Star,29.0,1.0,1.0,0.00031685829162597656,101.0,,,True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-3.5-turbo_zero_shot_ascii,29.0,1.0,1.0,0.556056,,754.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-3.5-turbo_zero_shot_coordinate_list,29.0,1.0,1.0,0.54272,,638.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-3.5-turbo_zero_shot_flattened_array,29.0,1.0,1.0,0.552,,775.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-3.5-turbo_few_shot_ascii,29.0,1.0,1.0,0.557464,,764.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-3.5-turbo_few_shot_coordinate_list,29.0,1.0,1.0,0.54496,,664.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-3.5-turbo_few_shot_flattened_array,29.0,1.0,1.0,0.55424,,808.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-3.5-turbo_chain_of_thought_ascii,inf,inf,0.0,0.599132,,886.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 32x32. Start is (1, 28), Goal is (9, 7). The shortest path found consists of 29 moves: L L L D D L L D D L D D D D L L L L L L L L L L L L L L L.
The complete Python path list is:
[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",False,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-3.5-turbo_chain_of_thought_coordinate_list,inf,inf,0.0,0.57764,,764.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 32x32. Start is (1, 28), Goal is (9, 7). The shortest path found consists of 29 moves: L L L D D L L D D L D D D D L L L L L L L L L L L L L L L.
The complete Python path list is:
[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",False,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-3.5-turbo_chain_of_thought_flattened_array,inf,inf,0.0,0.59168,,870.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 32x32. Start is (1, 28), Goal is (9, 7). The shortest path found consists of 29 moves: L L L D D L L D D L D D D D L L L L L L L L L L L L L L L.
The complete Python path list is:
[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",False,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4-turbo_zero_shot_ascii,29.0,1.0,1.0,0.6009008,,755.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4-turbo_zero_shot_coordinate_list,29.0,1.0,1.0,0.576896,,674.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4-turbo_zero_shot_flattened_array,29.0,1.0,1.0,0.5936,,783.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4-turbo_few_shot_ascii,29.0,1.0,1.0,0.6034352000000001,,757.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4-turbo_few_shot_coordinate_list,29.0,1.0,1.0,0.580928,,700.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4-turbo_few_shot_flattened_array,29.0,1.0,1.0,0.597632,,802.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4-turbo_chain_of_thought_ascii,inf,inf,0.0,0.6784376000000001,,872.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 32x32. Start is (1, 28), Goal is (9, 7). The shortest path found consists of 29 moves: L L L D D L L D D L D D D D L L L L L L L L L L L L L L L.
The complete Python path list is:
[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",False,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4-turbo_chain_of_thought_coordinate_list,inf,inf,0.0,0.6397520000000001,,763.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 32x32. Start is (1, 28), Goal is (9, 7). The shortest path found consists of 29 moves: L L L D D L L D D L D D D D L L L L L L L L L L L L L L L.
The complete Python path list is:
[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",False,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4-turbo_chain_of_thought_flattened_array,inf,inf,0.0,0.6650240000000001,,866.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 32x32. Start is (1, 28), Goal is (9, 7). The shortest path found consists of 29 moves: L L L D D L L D D L D D D D L L L L L L L L L L L L L L L.
The complete Python path list is:
[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",False,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4o_zero_shot_ascii,29.0,1.0,1.0,0.5672672,,745.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4o_zero_shot_coordinate_list,29.0,1.0,1.0,0.551264,,650.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4o_zero_shot_flattened_array,29.0,1.0,1.0,0.5624,,778.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4o_few_shot_ascii,29.0,1.0,1.0,0.5689568,,775.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4o_few_shot_coordinate_list,29.0,1.0,1.0,0.553952,,672.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4o_few_shot_flattened_array,29.0,1.0,1.0,0.565088,,808.0,"[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",True,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4o_chain_of_thought_ascii,inf,inf,0.0,0.6189584,,877.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 32x32. Start is (1, 28), Goal is (9, 7). The shortest path found consists of 29 moves: L L L D D L L D D L D D D D L L L L L L L L L L L L L L L.
The complete Python path list is:
[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",False,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4o_chain_of_thought_coordinate_list,inf,inf,0.0,0.593168,,761.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 32x32. Start is (1, 28), Goal is (9, 7). The shortest path found consists of 29 moves: L L L D D L L D D L D D D D L L L L L L L L L L L L L L L.
The complete Python path list is:
[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",False,Random_0.2D
"(32, 32)",0.1845703125,18.45703125,LLM_gpt-4o_chain_of_thought_flattened_array,inf,inf,0.0,0.610016,,897.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 32x32. Start is (1, 28), Goal is (9, 7). The shortest path found consists of 29 moves: L L L D D L L D D L D D D D L L L L L L L L L L L L L L L.
The complete Python path list is:
[(1, 28), (1, 27), (1, 26), (1, 25), (2, 25), (3, 25), (3, 24), (3, 23), (4, 23), (5, 23), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (9, 21), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (9, 14), (9, 13), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7)]",False,Random_0.2D
"(32, 32)",0.1884765625,18.84765625,BFS,21.0,1.0,1.0,0.0010409355163574219,482.0,,,True,Random_0.2D
"(32, 32)",0.1884765625,18.84765625,A_Star,21.0,1.0,1.0,0.0002338886260986328,82.0,,,True,Random_0.2D
"(32, 32)",0.1884765625,18.84765625,LLM_gpt-3.5-turbo_zero_shot_ascii,21.0,1.0,1.0,0.556056,,725.0,"[(19, 24), (20, 24), (20, 25), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (25, 25), (26, 25), (27, 25), (28, 25), (29, 25), (30, 25), (31, 25), (31, 26), (31, 27), (31, 28), (31, 29), (31, 30), (31, 31)]",True,Random_0.2D
"(32, 32)",0.1884765625,18.84765625,LLM_gpt-3.5-turbo_zero_shot_coordinate_list,21.0,1.0,1.0,0.54344,,640.0,"[(19, 24), (20, 24), (20, 25), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (25, 25), (26, 25), (27, 25), (28, 25), (29, 25), (30, 25), (31, 25), (31, 26), (31, 27), (31, 28), (31, 29), (31, 30), (31, 31)]",True,Random_0.2D
"(32, 32)",0.1884765625,18.84765625,LLM_gpt-3.5-turbo_zero_shot_flattened_array,21.0,1.0,1.0,0.55208,,755.0,"[(19, 24), (20, 24), (20, 25), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (25, 25), (26, 25), (27, 25), (28, 25), (29, 25), (30, 25), (31, 25), (31, 26), (31, 27), (31, 28), (31, 29), (31, 30), (31, 31)]",True,Random_0.2D
"(32, 32)",0.1884765625,18.84765625,LLM_gpt-3.5-turbo_few_shot_ascii,21.0,1.0,1.0,0.557464,,768.0,"[(19, 24), (20, 24), (20, 25), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (25, 25), (26, 25), (27, 25), (28, 25), (29, 25), (30, 25), (31, 25), (31, 26), (31, 27), (31, 28), (31, 29), (31, 30), (31, 31)]",True,Random_0.2D
"(32, 32)",0.1884765625,18.84765625,LLM_gpt-3.5-turbo_few_shot_coordinate_list,21.0,1.0,1.0,0.54568,,669.0,"[(19, 24), (20, 24), (20, 25), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (25, 25), (26, 25), (27, 25), (28, 25), (29, 25), (30, 25), (31, 25), (31, 26), (31, 27), (31, 28), (31, 29), (31, 30), (31, 31)]",True,Random_0.2D
"(32, 32)",0.1884765625,18.84765625,LLM_gpt-3.5-turbo_few_shot_flattened_array,21.0,1.0,1.0,0.55432,,756.0,"[(19, 24), (20, 24), (20, 25), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (25, 25), (26, 25), (27, 25), (28, 25), (29, 25), (30, 25), (31, 25), (31, 26), (31, 27), (31, 28), (31, 29), (31, 30), (31, 31)]",True,Random_0.2D
"(32, 32)",0.1884765625,18.84765625,LLM_gpt-3.5-turbo_chain_of_thought_ascii,inf,inf,0.0,0.599132,,842.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 32x32. Start is (19, 24), Goal is (31, 31). The shortest path found consists of 21 moves: D R R D D D D D L D D D D D D R R R R R R.
The complete Python path list is:
[(19, 24), (20, 24), (20, 25), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (25, 25), (26, 25), (27, 25), (28, 25), (29, 25), (30, 25), (31, 25), (31, 26), (31, 27), (31, 28), (31, 29), (31, 30), (31, 31)]",False,Random_0.2D
"(32, 32)",0.1884765625,18.84765625,LLM_gpt-3.5-turbo_chain_of_thought_coordinate_list,inf,inf,0.0,0.57872,,755.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 32x32. Start is (19, 24), Goal is (31, 31). The shortest path found consists of 21 moves: D R R D D D D D L D D D D D D R R R R R R.
The complete Python path list is:
[(19, 24), (20, 24), (20, 25), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (25, 25), (26, 25), (27, 25), (28, 25), (29, 25), (30, 25), (31, 25), (31, 26), (31, 27), (31, 28), (31, 29), (31, 30), (31, 31)]",False,Random_0.2D
"(32, 32)",0.1884765625,18.84765625,LLM_gpt-3.5-turbo_chain_of_thought_flattened_array,inf,inf,0.0,0.59168,,860.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 32x32. Start is (19, 24), Goal is (31, 31). The shortest path found consists of 21 moves: D R R D D D D D L D D D D D D R R R R R R.
The complete Python path list is:
[(19, 24), (20, 24), (20, 25), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (25, 25), (26, 25), (27, 25), (28, 25), (29, 25), (30, 25), (31, 25), (31, 26), (31, 27), (31, 28), (31, 29), (31, 30), (31, 31)]",False,Random_0.2D
"(32, 32)",0.1884765625,18.84765625,LLM_gpt-4-turbo_zero_shot_ascii,21.0,1.0,1.0,0.6009008,,725.0,"[(19, 24), (20, 24), (20, 25), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (25, 25), (26, 25), (27, 25), (28, 25), (29, 25), (30, 25), (31, 25), (31, 26), (31, 27), (31, 28), (31, 29), (31, 30), (31, 31)]",True,Random_0.2D
"(32, 32)",0.1884765625,18.84765625,LLM_gpt-4-turbo_zero_shot_coordinate_list,21.0,1.0,1.0,0.578192,,633.0,"[(19, 24), (20, 24), (20, 25), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (25, 25), (26, 25), (27, 25), (28, 25), (29, 25), (30, 25), (31, 25), (31, 26), (31, 27), (31, 28), (31, 29), (31, 30), (31, 31)]",True,Random_0.2D
"(32, 32)",0.1884765625,18.84765625,LLM_gpt-4-turbo_zero_shot_flattened_array,21.0,1.0,1.0,0.593744,,742.0,"[(19, 24), (20, 24), (20, 25), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (25, 25), (26, 25), (27, 25), (28, 25), (29, 25), (30, 25), (31, 25), (31, 26), (31, 27), (31, 28), (31, 29), (31, 30), (31, 31)]",True,Random_0.2D
"(32, 32)",0.1884765625,18.84765625,LLM_gpt-4-turbo_few_shot_ascii,21.0,1.0,1.0,0.6034352000000001,,764.0,"[(19, 24), (20, 24), (20, 25), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (25, 25), (26, 25), (27, 25), (28, 25), (29, 25), (30, 25), (31, 25), (31, 26), (31, 27), (31, 28), (31, 29), (31, 30), (31, 31)]",True,Random_0.2D
"(32, 32)",0.1884765625,18.84765625,LLM_gpt-4-turbo_few_shot_coordinate_list,21.0,1.0,1.0,0.582224,,671.0,"[(19, 24), (20, 24), (20, 25), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (25, 25), (26, 25), (27, 25), (28, 25), (29, 25), (30, 25), (31, 25), (31, 26), (31, 27), (31, 28), (31, 29), (31, 30), (31, 31)]",True,Random_0.2D
